groups;annee;mois;jour;code_commune;commune.x;surface_ha;type_vegetation;lieu_de_stockage;masse_tonne_matiere_seche;source;rmq;date;datemj;dateym;commune.y;departement;code_departement;geom;temperature_C;relative_humidity;wind_speed_ms
agri_fire;2003;7;9;22212;Plouëc-du-Trieux;0,150;chaume;NA;NA;ouest France;NA;2003-07-09;07-09;2003-07;PLOUEC-DU-TRIEUX;COTES-D'ARMOR;22;c(-3.18747531315, 48.6722943477);16,86293945312502274;87,2116546630859;1,9673320055007935
agri_fire;2003;7;9;22341;la Grotte (Tramain);0,100;orge;NA;NA;ouest France;NA;2003-07-09;07-09;2003-07;TRAMAIN;COTES-D'ARMOR;22;c(-2.38881241338, 48.3998800442);17,15395507812502274;84,0873031616211;0,8790779113769531
agri_fire;2003;7;9;22119;Lanvellec;0,150;ble;NA;NA;ouest France;NA;2003-07-09;07-09;2003-07;LANVELLEC;COTES-D'ARMOR;22;c(-3.52795086821, 48.6072769742);17,70668945312502274;78,0570373535156;2,4648818969726562
agri_fire;2003;4;19;61427;Saint-Martin-l'Aiguillon;1,000;chaume_broussaille;NA;NA;ouest France;NA;2003-04-19;04-19;2003-04;SAINT-MARTIN-L'AIGUILLON;ORNE;61;c(-0.17990137206, 48.6028213138);8,08266601562502274;51,2357521057129;4,3651504516601562
agri_fire;2004;10;6;32370;SAINT-CLAR;2,000;chaume_broussaille;NA;NA;sud ouest;NA;2004-10-06;10-06;2004-10;SAINT-CLAR;GERS;32;c(0.761393836193, 43.8928262507);15,51210937500002274;82,7339096069336;1,7557467222213745
agri_fire;2004;10;4;32334;PUJAUDRAN;5,000;chaume;NA;NA;sud ouest;NA;2004-10-04;10-04;2004-10;PUJAUDRAN;GERS;32;c(1.17106411645, 43.5897953804);19,14638671875002274;85,9405670166016;4,8469843864440918
agri_fire;2004;10;4;32394;Saint-Médard;1,000;herbe_seche;NA;NA;sud ouest;NA;2004-10-04;10-04;2004-10;SAINT-MEDARD;GERS;32;c(0.462191038357, 43.4844581655);18,96865234375002274;81,9279632568359;1,7310649156570435
agri_fire;2004;10;4;32313;Pessoulens;1,000;herbe_seche;NA;NA;sud ouest;NA;2004-10-04;10-04;2004-10;PESSOULENS;GERS;32;c(0.881779501914, 43.8577797759);18,72646484375002274;86,3921279907227;4,3744521141052246
agri_fire;2004;10;4;47174;MONCRABEAU;0,500;chaume;NA;NA;sud ouest;NA;2004-10-04;10-04;2004-10;MONCRABEAU;LOT-ET-GARONNE;47;c(0.367666157379, 44.0410471215);18,69521484375002274;87,4305343627930;3,0876173973083496
agri_fire;2004;10;4;47112;GRATELOUP;0,300;chaume;NA;NA;sud ouest;NA;2004-10-04;10-04;2004-10;GRATELOUP-SAINT-GAYRAND;LOT-ET-GARONNE;47;c(0.394930271449, 44.4181613232);18,63662109375002274;86,0142669677734;2,6292419433593750
agri_fire;2004;9;29;85288;Talmont-Saint-Hilaire;0,300;champ;NA;NA;ouest France;NA;2004-09-29;09-29;2004-09;LA TARDIERE;VENDEE;85;c(-0.727562430214, 46.663737434);14,03872070312502274;81,9270629882812;2,0966780185699463
agri_fire;2004;9;28;47015;Astaffort;0,200;prairie;NA;NA;sud ouest;NA;2004-09-28;09-28;2004-09;ASTAFFORT;LOT-ET-GARONNE;47;c(0.658006549076, 44.0646686165);13,73403320312502274;88,6730575561523;1,1705563068389893
agri_fire;2004;9;27;32360;SAINT-ARAILLES;2,000;chaume;NA;NA;sud ouest;NA;2004-09-27;09-27;2004-09;SAINT-ARAILLES;GERS;32;c(0.347280500051, 43.6244874174);13,83876953125002274;85,1668701171875;1,2672866582870483
agri_fire;2004;9;18;47244;SAINTE-GEMME- MARTAILLAC;2,000;chaume;NA;NA;sud ouest;NA;2004-09-18;09-18;2004-09;SAINTE-GEMME-MARTAILLAC;LOT-ET-GARONNE;47;c(0.161788672712, 44.3678329817);16,72719726562502274;95,2486343383789;1,9307758808135986
agri_fire;2004;9;9;17211;LOULAY;1,000;champ;NA;NA;sud ouest;NA;2004-09-09;09-09;2004-09;LOULAY;CHARENTE-MARITIME;17;c(-0.513759292382, 46.0441648862);21,64467773437502274;78,4636535644531;2,2775559425354004
agri_fire;2004;9;7;47188;Montignac-de-Lauzun;12,500;chaume;NA;NA;sud ouest;NA;2004-09-07;09-07;2004-09;MONTIGNAC-DE-LAUZUN;LOT-ET-GARONNE;47;c(0.472687225332, 44.5694175834);22,23281250000002274;41,9430656433105;3,8245205879211426
agri_fire;2004;9;6;50418;Bricquebec-en-Cotentin (Quettetot;1,000;ble;NA;NA;ouest France;NA;2004-09-06;09-06;2004-09;QUETTETOT;MANCHE;50;c(-1.69704450555, 49.4868620024);17,48208007812502274;88,3345489501953;8,4804258346557617
agri_fire;2004;9;6;61052;Bonnefoi;4,000;chaume;NA;NA;ouest France;NA;2004-09-06;09-06;2004-09;BONNEFOI;ORNE;61;c(0.562246564264, 48.6761468135);19,07973632812502274;68,0508041381836;4,2588520050048828
agri_fire;2004;9;4;32387;SAINT-LOUBE AMADE;3,000;chaume;NA;NA;sud ouest;NA;2004-09-04;09-04;2004-09;SAINT-LOUBE;GERS;32;c(1.00559153521, 43.4400778891);22,51528320312502274;61,0616798400879;2,4933071136474609
agri_fire;2004;9;1;61479;Tanques;0,500;chaume;NA;NA;ouest France;NA;2004-09-01;09-01;2004-09;TANQUES;ORNE;61;c(-0.0741132458246, 48.6863581551);14,21499023437502274;73,9817199707031;2,2940542697906494
agri_fire;2004;8;27;47323;VILLENEUVE-SUR-LOT;NA;chaume;NA;NA;sud ouest;NA;2004-08-27;08-27;2004-08;VILLENEUVE-SUR-LOT;LOT-ET-GARONNE;47;c(0.742526167632, 44.4251092866);15,36635742187502274;80,8965301513672;2,3752677440643311
agri_fire;2004;8;16;32013;Auch;1,000;chaume;NA;NA;sud ouest;NA;2004-08-16;08-16;2004-08;AUCH;GERS;32;c(0.575190250459, 43.6534300414);20,84438476562502274;89,9858474731445;1,3449800014495850
agri_fire;2004;8;11;32132;FLEURANCE;1,500;chaume;NA;NA;sud ouest;NA;2004-08-11;08-11;2004-08;FLEURANCE;GERS;32;c(0.64245586546, 43.8402794076);22,12978515625002274;63,1782646179199;3,3107969760894775
agri_fire;2004;8;11;47195;NÉRAC;1,000;chaume;NA;NA;sud ouest;NA;2004-08-11;08-11;2004-08;NERAC;LOT-ET-GARONNE;47;c(0.343358299602, 44.1321004332);22,73916015625002274;59,8197174072266;2,1861891746520996
agri_fire;2004;8;11;47273;SAINT-ROBERT;1,500;chaume;NA;NA;sud ouest;NA;2004-08-11;08-11;2004-08;SAINT-ROBERT;LOT-ET-GARONNE;47;c(0.78976956588, 44.2501427402);22,94814453125002274;53,2725410461426;3,4998075962066650
agri_fire;2004;8;11;77288;MELUN;5,500;chaume;NA;NA;AFP;NA;2004-08-11;08-11;2004-08;MELUN;SEINE-ET-MARNE;77;c(2.65795821917, 48.5444723553);21,23916015625002274;64,5281448364258;1,9125503301620483
agri_fire;2004;8;8;14288;le Fresne-Camilly;4,000;paille;NA;NA;ouest France;NA;2004-08-08;08-08;2004-08;LE FRESNE-CAMILLY;CALVADOS;14;c(-0.487666830521, 49.2562338542);22,55190429687502274;80,1330032348633;2,1760210990905762
agri_fire;2004;8;8;14663;Saint-Vigor-le-Grand;0,040;paille;NA;NA;ouest France;NA;2004-08-08;08-08;2004-08;SAINT-VIGOR-LE-GRAND;CALVADOS;14;c(-0.676858813101, 49.2877194467);22,21596679687502274;84,3697509765625;2,2773838043212891
agri_fire;2004;8;8;47045;CALIGNAC;1,000;chaume;NA;NA;sud ouest;NA;2004-08-08;08-08;2004-08;CALIGNAC;LOT-ET-GARONNE;47;c(0.41705042577, 44.1363247779);23,65541992187502274;67,2134475708008;3,2348685264587402
agri_fire;2004;8;8;72363;Tuffé;4,000;chaume;NA;NA;ouest France;NA;2004-08-08;08-08;2004-08;TUFFE;SARTHE;72;c(0.50838049197, 48.120886565);24,18666992187502274;58,5557060241699;2,4026427268981934
agri_fire;2004;8;7;49183;le Louroux-Béconnais;45,000;champ;NA;NA;ouest France;NA;2004-08-07;08-07;2004-08;LE LOUROUX-BECONNAIS;MAINE-ET-LOIRE;49;c(-0.90137845396, 47.519040527);23,02138671875002274;59,8953437805176;3,1774272918701172
agri_fire;2004;8;7;32292;Mouchan condom;NA;chaume;NA;NA;sud ouest;NA;2004-08-07;08-07;2004-08;MOUCHAN;GERS;32;c(0.306322638694, 43.8996297752);21,03896484375002274;66,7391967773438;2,7513358592987061
agri_fire;2004;8;7;43241;Solignac-sur-Loire;NA;chaume;NA;NA;le progrès;NA;2004-08-07;08-07;2004-08;SOLIGNAC-SUR-LOIRE;HAUTE-LOIRE;43;c(3.88118652171, 44.9577428375);16,39443359375002274;93,0350341796875;1,8975168466567993
agri_fire;2004;8;7;53064;Châtillon-sur-Colmont;1,000;chaume;NA;NA;ouest France;NA;2004-08-07;08-07;2004-08;CHATILLON-SUR-COLMONT;MAYENNE;53;c(-0.75825362219, 48.3355648035);21,66982421875002274;60,1489906311035;2,6795823574066162
agri_fire;2004;8;7;44099;Moisdon-La-Rivière;0,200;chaume;NA;NA;ouest France;NA;2004-08-07;08-07;2004-08;MOISDON-LA-RIVIERE;LOIRE-ATLANTIQUE;44;c(-1.37465777304, 47.6222503824);22,97841796875002274;59,9015846252441;3,2180194854736328
agri_fire;2004;8;6;85291;Thorigny;0,100;chaume;NA;NA;ouest France;NA;2004-08-06;08-06;2004-08;THOUARSAIS-BOUILDROUX;VENDEE;85;c(-0.873461023865, 46.6062740621);19,67324218750002274;73,3542098999023;1,7388710975646973
agri_fire;2004;8;5;47215;PUJOLS;0,050;chaume;NA;NA;sud ouest;NA;2004-08-05;08-05;2004-08;PUJOLS;LOT-ET-GARONNE;47;c(0.698420769964, 44.3705410959);18,03603515625002274;70,3211364746094;2,4331500530242920
agri_fire;2004;8;3;17225;LES MATHES;NA;champ;NA;NA;sud ouest;NA;2004-08-03;08-03;2004-08;LES MATHES;CHARENTE-MARITIME;17;c(-1.17086670363, 45.7059879117);20,15273437500002274;89,4971237182617;3,7105972766876221
agri_fire;2004;8;3;53066;Chemazé;0,050;herbe;NA;NA;ouest France;NA;2004-08-03;08-03;2004-08;CHEMAZE;MAYENNE;53;c(-0.766233986792, 47.7785171054);20,59609375000002274;77,1648941040039;2,0668694972991943
agri_fire;2004;8;3;72286;Saint-Gervais-de-Vic;3,000;chaume;NA;NA;sud ouest;NA;2004-08-03;08-03;2004-08;SAINT-GERVAIS-DE-VIC;SARTHE;72;c(0.733164783668, 47.882312592);21,41250000000002274;68,8695373535156;2,3481078147888184
agri_fire;2004;8;3;72290;Saint-Jean d'Assé;8,000;chaume;NA;NA;sud ouest;NA;2004-08-03;08-03;2004-08;SAINT-JEAN-D'ASSE;SARTHE;72;c(0.121471172036, 48.158356786);20,52968750000002274;73,0614547729492;2,3086850643157959
agri_fire;2004;8;3;47203;PENNE-D'AGENAIS;1,500;chaume;NA;NA;sud ouest;NA;2004-08-03;08-03;2004-08;PENNE-D'AGENAIS;LOT-ET-GARONNE;47;c(0.839426839865, 44.3792871944);22,62148437500002274;70,6182937622070;2,6852726936340332
agri_fire;2004;8;3;72381;Voivres-lès-Le Mans;5,000;chaume;NA;NA;ouest France;NA;2004-08-03;08-03;2004-08;VOIVRES-LES-LE-MANS;SARTHE;72;c(0.0845168943294, 47.9278286492);21,46523437500002274;68,8700866699219;2,3694684505462646
agri_fire;2004;8;2;72332;Segrie;0,060;champ;NA;NA;ouest France;NA;2004-08-02;08-02;2004-08;SEGRIE;SARTHE;72;c(0.0166401413218, 48.2118641806);22,48427734375002274;79,8433685302734;3,0096125602722168
agri_fire;2004;8;2;42307;Tartaras;1,000;champ;NA;NA;le progrès;NA;2004-08-02;08-02;2004-08;TARTARAS;LOIRE;42;c(4.66360649191, 45.5540344541);22,91982421875002274;57,5984954833984;1,7840644121170044
agri_fire;2004;8;2;47216;Puymiclan;3,000;chaume;NA;NA;sud ouest;NA;2004-08-02;08-02;2004-08;PUYMICLAN;LOT-ET-GARONNE;47;c(0.314763378622, 44.5134325386);23,99599609375002274;64,3594970703125;3,4015872478485107
agri_fire;2004;8;2;14735;Vendeuvre;0,300;ble;NA;NA;ouest France;NA;2004-08-02;08-02;2004-08;VENDEUVRE;CALVADOS;14;c(-0.0828921340383, 49.0067565786);23,21474609375002274;61,2602043151855;0,7481023073196411
agri_fire;2004;8;2;14120;Cahagnes;10,000;chaume_ble;NA;NA;ouest France;NA;2004-08-02;08-02;2004-08;CAHAGNES;CALVADOS;14;c(-0.762793901462, 49.0671203242);19,85341796875002274;86,9304122924805;2,0567688941955566
agri_fire;2004;8;1;50462;Saint-Cyr-du-bailleul;1,000;ble;NA;NA;ouest France;NA;2004-08-01;08-01;2004-08;SAINT-CYR-DU-BAILLEUL;MANCHE;50;c(-0.826779942958, 48.5678803644);22,00869140625002274;53,1623611450195;2,8041343688964844
agri_fire;2004;8;1;35140;Lalleu;4,000;ble;NA;NA;ouest France;NA;2004-08-01;08-01;2004-08;LALLEU;ILLE-ET-VILAINE;35;c(-1.52230618592, 47.8562627684);24,02431640625002274;49,9639358520508;2,9080548286437988
agri_fire;2004;8;1;35221;Pléchâtel;3,000;ble;NA;NA;ouest France;NA;2004-08-01;08-01;2004-08;PLECHATEL;ILLE-ET-VILAINE;35;c(-1.73375846531, 47.8751941838);24,15322265625002274;50,6431274414062;2,8899300098419189
agri_fire;2004;8;1;35040;Breteil;0,300;paille;NA;NA;ouest France;NA;2004-08-01;08-01;2004-08;BRETEIL;ILLE-ET-VILAINE;35;c(-1.91036057871, 48.1381002626);23,67080078125002274;56,2093658447266;2,5103359222412109
agri_fire;2004;8;1;32306;PAUILHAC;10,000;chaume;NA;NA;sud ouest;NA;2004-08-01;08-01;2004-08;PAUILHAC;GERS;32;c(0.620708224899, 43.8842839137);25,59267578125002274;62,8445930480957;1,4738937616348267
agri_fire;2004;8;1;32426;SEISSAN;NA;chaume;NA;NA;sud ouest;NA;2004-08-01;08-01;2004-08;SEISSAN;GERS;32;c(0.571544728531, 43.4981861217);25,39345703125002274;68,8365707397461;1,0220370292663574
agri_fire;2004;8;1;72124;Écommoy;1,000;broussaille;NA;NA;ouest France;NA;2004-08-01;08-01;2004-08;ECOMMOY;SARTHE;72;c(0.284900847455, 47.8249669123);24,48525390625002274;35,0768699645996;3,5669407844543457
agri_fire;2004;8;1;72319;Sainte-Sabine;0,300;chaume;NA;NA;ouest France;NA;2004-08-01;08-01;2004-08;SAINTE-SABINE-SUR-LONGEVE;SARTHE;72;c(0.0899900112141, 48.1357559817);23,57705078125002274;38,8723449707031;3,6118090152740479
agri_fire;2004;8;1;72282;Saint-Georges-le-Gaultier;1,000;chaume;NA;NA;ouest France;NA;2004-08-01;08-01;2004-08;SAINT-GEORGES-LE-GAULTIER;SARTHE;72;c(-0.110267923649, 48.2951885176);22,72353515625002274;43,5206222534180;3,2536108493804932
agri_fire;2004;8;1;53077;Cossé;NA;chaume;NA;NA;ouest France;NA;2004-08-01;08-01;2004-08;COSSE-LE-VIVIEN;MAYENNE;53;c(-0.934606329089, 47.94585879);24,15712890625002274;46,4204788208008;3,0584521293640137
agri_fire;2004;8;1;53105;Gesnes;0,080;chaume;NA;NA;ouest France;NA;2004-08-01;08-01;2004-08;GESNES;MAYENNE;53;c(-0.593903165779, 48.1503325044);23,47353515625002274;46,0659790039062;3,0487670898437500
agri_fire;2004;7;31;85061;Château-Guibert;0,500;champ;NA;NA;ouest France;NA;2004-07-31;07-31;2004-07;CHATEAUNEUF;VENDEE;85;c(-1.9261131832, 46.916944435);23,35878906250002274;62,8826141357422;4,2888813018798828
agri_fire;2004;7;31;85016;Beaulieu-sous-la-Roche;0,030;champ;NA;NA;ouest France;NA;2004-07-31;07-31;2004-07;BEAUREPAIRE;VENDEE;85;c(-1.10144867013, 46.9050210355);23,05605468750002274;53,2733383178711;2,9462764263153076
agri_fire;2004;7;31;85038;les Brouzils;6,000;champ;NA;NA;ouest France;NA;2004-07-31;07-31;2004-07;LA BRUFFIERE;VENDEE;85;c(-1.18329758318, 47.0148006973);22,88417968750002274;56,7441520690918;3,0628581047058105
agri_fire;2004;7;31;44056;Fay-de-Bretagne;4,000;ble;NA;NA;ouest France;NA;2004-07-31;07-31;2004-07;FAY-DE-BRETAGNE;LOIRE-ATLANTIQUE;44;c(-1.79530261946, 47.3905699563);21,04042968750002274;66,9901809692383;3,4313819408416748
agri_fire;2004;7;31;53218;Sainte-Gemmes-le-Robert;6,000;chaume;NA;NA;ouest France;NA;2004-07-31;07-31;2004-07;SAINTE-GEMMES-LE-ROBERT;MAYENNE;53;c(-0.373170787282, 48.2045535141);20,64394531250002274;64,7398834228516;2,6717877388000488
agri_fire;2004;7;31;72216;Neuvillalais;0,500;chaume;NA;NA;ouest France;NA;2004-07-31;07-31;2004-07;NEUVILLALAIS;SARTHE;72;c(-0.00726100705973, 48.1540701215);21,07558593750002274;60,4386024475098;3,0424807071685791
agri_fire;2004;7;30;53274;Vimarcé;NA;champ;NA;NA;ouest France;NA;2004-07-30;07-30;2004-07;VIMARCE;MAYENNE;53;c(-0.231085796657, 48.1878029439);18,33999023437502274;76,7639389038086;2,6265845298767090
agri_fire;2004;7;30;53140;Louverné;4,000;champ;NA;NA;ouest France;NA;2004-07-30;07-30;2004-07;LOUVERNE;MAYENNE;53;c(-0.711543672275, 48.1255057038);18,78725585937502274;76,5327606201172;2,3716225624084473
agri_fire;2004;7;30;53089;Daon;0,050;champ;NA;NA;ouest France;NA;2004-07-30;07-30;2004-07;DAON;MAYENNE;53;c(-0.627519055718, 47.7578017678);19,63881835937502274;70,5357818603516;2,6501076221466064
agri_fire;2004;7;30;32341;RÉJAUMONT;NA;chaume;NA;NA;sud ouest;NA;2004-07-30;07-30;2004-07;REJAUMONT;GERS;32;c(0.5503994481, 43.8138233726);21,84975585937502274;66,1287460327148;1,9126613140106201
agri_fire;2004;7;29;61339;Putanges-le-Lac (Rabodanges);15,000;recolte;NA;NA;ouest France;NA;2004-07-29;07-29;2004-07;PUTANGES-PONT-ECREPIN;ORNE;61;c(-0.252215702706, 48.766449668);18,05996093750002274;78,4111862182617;1,7927924394607544
agri_fire;2004;7;29;35200;Moutiers;8,000;ble;NA;NA;ouest France;NA;2004-07-29;07-29;2004-07;MOUTIERS;ILLE-ET-VILAINE;35;c(-1.2051682133, 47.9759859892);18,07949218750002274;76,4484405517578;1,4253691434860229
agri_fire;2004;7;29;47076;CUQ;2,000;chaume;NA;NA;sud ouest;NA;2004-07-29;07-29;2004-07;CUQ;LOT-ET-GARONNE;47;c(0.716495336369, 44.0810900261);20,94277343750002274;71,3386840820312;2,4787545204162598
agri_fire;2004;7;29;49218;Puiset-Doré;1,500;chaume;NA;NA;ouest France;NA;2004-07-29;07-29;2004-07;MONTREVAULT;MAINE-ET-LOIRE;49;c(-1.05160971025, 47.255395404);17,75917968750002274;88,6750030517578;2,5578467845916748
agri_fire;2004;7;29;72260;Ruaudin;0,050;broussaille;NA;NA;ouest France;NA;2004-07-29;07-29;2004-07;RUAUDIN;SARTHE;72;c(0.266049763098, 47.9430727058);20,35683593750002274;69,1463546752930;2,9274389743804932
agri_fire;2004;7;29;72026;Beaufay;1,800;chaume;NA;NA;ouest France;NA;2004-07-29;07-29;2004-07;BEAUFAY;SARTHE;72;c(0.342290713803, 48.1423466194);20,27675781250002274;69,9407424926758;2,9842576980590820
agri_fire;2004;7;29;72124;Écommoy;1,000;sapiniere;NA;NA;ouest France;NA;2004-07-29;07-29;2004-07;ECOMMOY;SARTHE;72;c(0.284900847455, 47.8249669123);20,63222656250002274;68,6144332885742;2,9554891586303711
agri_fire;2004;7;29;72022;le Bailleul;1,000;ble;NA;NA;ouest France;NA;2004-07-29;07-29;2004-07;LE BAILLEUL;SARTHE;72;c(-0.179561724396, 47.7724310115);20,18105468750002274;70,2824554443359;2,3078589439392090
agri_fire;2004;7;28;85160;Nesmy;NA;champ;NA;NA;ouest France;NA;2004-07-28;07-28;2004-07;NIEUL-LE-DOLENT;VENDEE;85;c(-1.51560194548, 46.5676509922);19,51870117187502274;72,1678619384766;2,8694732189178467
agri_fire;2004;7;28;72264;SABLE-SUR-SARTHE;2,000;champ;NA;NA;ouest France;NA;2004-07-28;07-28;2004-07;SABLE-SUR-SARTHE;SARTHE;72;c(-0.354705885665, 47.8378265007);19,53823242187502274;46,2625503540039;2,7420942783355713
agri_fire;2004;7;28;32367;SAINT-CHRISTAUD;NA;chaume;NA;NA;sud ouest;NA;2004-07-28;07-28;2004-07;SAINT-CHRISTAUD;GERS;32;c(0.261157404352, 43.5257567477);21,27456054687502274;68,1909103393555;3,5952196121215820
agri_fire;2004;7;28;31507;Saint-Paul-sur-Save;6,000;chaume;NA;NA;sud ouest;NA;2004-07-28;07-28;2004-07;SAINT-PAUL-SUR-SAVE;HAUTE-GARONNE;31;c(1.22058648021, 43.69951639);22,14565429687502274;56,9578170776367;1,6040498018264771
agri_fire;2004;7;28;85119;les Landes-Génusson;0,100;champ;NA;NA;ouest France;NA;2004-07-28;07-28;2004-07;LANDEVIEILLE;VENDEE;85;c(-1.7854367847, 46.6444349925);NA;NA;NA
agri_fire;2004;7;28;85064;Chauché;2,000;champ;NA;NA;ouest France;NA;2004-07-28;07-28;2004-07;CHAVAGNES-EN-PAILLERS;VENDEE;85;c(-1.24054768713, 46.8951394423);20,52456054687502274;51,5378608703613;0,5132604837417603
agri_fire;2004;7;28;85197;Mormaison (Montréverd);1,000;champ;NA;NA;ouest France;NA;2004-07-28;07-28;2004-07;SAINT-AUBIN-DES-ORMEAUX;VENDEE;85;c(-1.04216568722, 46.9958175597);18,83120117187502274;56,5837135314941;1,8058561086654663
agri_fire;2004;7;28;85154;Saint-Germain-l'Aiguiller;5,000;chaume;NA;NA;ouest France;NA;2004-07-28;07-28;2004-07;MOUILLERON-LE-CAPTIF;VENDEE;85;c(-1.46129661418, 46.7104764993);19,33315429687502274;71,5669403076172;2,3819122314453125
agri_fire;2004;7;28;72368;Vancé;12,000;chaume_culture;NA;NA;ouest France;NA;2004-07-28;07-28;2004-07;VANCE;SARTHE;72;c(0.659547605602, 47.8347996701);19,61245117187502274;45,7384147644043;3,0950431823730469
agri_fire;2004;7;26;85286;La Taillée;0,500;champ;NA;NA;ouest France;NA;2004-07-26;07-26;2004-07;TALLUD-SAINTE-GEMME;VENDEE;85;c(-0.886169517112, 46.6949386862);17,47915039062502274;74,0759811401367;2,1728608608245850
agri_fire;2004;7;26;42207;SAINT-CHAMOND;NA;ble;NA;NA;le progrès;NA;2004-07-26;07-26;2004-07;SAINT-CHAMOND;LOIRE;42;c(4.50184989506, 45.4698319517);14,40883789062502274;76,2947387695312;2,7770733833312988
agri_fire;2004;7;26;32285;MONTESQUIOU;0,500;chaume;NA;NA;sud ouest;NA;2004-07-26;07-26;2004-07;MONTESQUIOU;GERS;32;c(0.33230525991, 43.5780506568);19,09829101562502274;68,1332550048828;2,5933234691619873
agri_fire;2004;7;26;32092;CATONVIELLE;1,000;chaume;NA;NA;sud ouest;NA;2004-07-26;07-26;2004-07;CATONVIELLE;GERS;32;c(0.962548344082, 43.6560806019);19,35610351562502274;59,6517486572266;2,7435357570648193
agri_fire;2004;7;26;57106;BOUZON-GELLENAVE;0,500;chaume;NA;NA;sud ouest;NA;2004-07-26;07-26;2004-07;BOUZONVILLE;MOSELLE;57;c(6.54161019887, 49.2988626834);13,18422851562502274;86,9949722290039;1,8831783533096313
agri_fire;2004;7;26;24487;Saint-Pierre-d'Eyraud;0,300;chaume;NA;NA;sud ouest;NA;2004-07-26;07-26;2004-07;SAINT-PIERRE-D'EYRAUD;DORDOGNE;24;c(0.322188451159, 44.8735238216);18,02797851562502274;70,8464813232422;2,4760546684265137
agri_fire;2004;7;26;16095;CHENON;18,000;ble;NA;NA;sud ouest;NA;2004-07-26;07-26;2004-07;CHENON;CHARENTE;16;c(0.222439257515, 45.9440915736);17,81118164062502274;72,3952484130859;1,6698901653289795
agri_fire;2004;7;25;17140;Dolus-d'Oléron;5,000;champ;NA;NA;sud ouest;NA;2004-07-25;07-25;2004-07;DOLUS-D'OLERON;CHARENTE-MARITIME;17;c(-1.25750953748, 45.9096185439);NA;NA;NA
agri_fire;2004;7;25;32132;FLEURANCE;3,000;chaume;NA;NA;sud ouest;NA;2004-07-25;07-25;2004-07;FLEURANCE;GERS;32;c(0.64245586546, 43.8402794076);20,71010742187502274;52,3051452636719;2,3789391517639160
agri_fire;2004;7;25;32241;Mas-D'Auvignon.;5,000;chaume;NA;NA;sud ouest;NA;2004-07-25;07-25;2004-07;MAS-D'AUVIGNON;GERS;32;c(0.505530221508, 43.8915218627);20,60854492187502274;52,7987174987793;2,4823949337005615
agri_fire;2004;7;25;49331;Chapelle-sur-Oudon (Segre);5,000;chaume;NA;NA;ouest France;NA;2004-07-25;07-25;2004-07;SEGRE;MAINE-ET-LOIRE;49;c(-0.863354104119, 47.7016654227);15,39370117187502274;77,5201263427734;2,9134235382080078
agri_fire;2004;7;25;50167;Dragey-Ronthon;14,000;recolte;NA;NA;ouest France;NA;2004-07-25;07-25;2004-07;DRAGEY-RONTHON;MANCHE;50;c(-1.48832263825, 48.7166999564);NA;NA;NA
agri_fire;2004;7;24;69283;Mions;1,500;ble;NA;NA;le progrès;NA;2004-07-24;07-24;2004-07;MIONS;RHONE;69;c(4.94915210897, 45.6647373498);20,06948242187502274;54,4564437866211;4,1659083366394043
agri_fire;2004;7;24;35200;Moutiers;8,000;recolte_ble;NA;NA;ouest France;NA;2004-07-24;07-24;2004-07;MOUTIERS;ILLE-ET-VILAINE;35;c(-1.2051682133, 47.9759859892);16,01674804687502274;66,6308746337891;2,6244466304779053
agri_fire;2004;7;23;32054;BIRAN;0,200;chaumes;NA;NA;sud ouest;NA;2004-07-23;07-23;2004-07;BIRAN;GERS;32;c(0.404239086653, 43.6946727542);21,15810546875002274;85,7440948486328;1,6673294305801392
